inspection_date,premises_name,address,city,state,zip,state_id,establishment_type,final_score,grade,inspector_id
4/15/2026,STARBUCKS #21218,5100 CAPITAL BLVD,RALEIGH,NC,27616,4092016694,1 - Restaurant,97,A,2178
4/15/2026,TAQUERIA EL TORO #2,3600 JUNCTION BLVD,RALEIGH,NC,27603,4092018840,1 - Restaurant,99.50,A,2691
4/15/2026,TAQUERIA RANCHO GRANDE,1401 SE MAYNARD RD,CARY,NC,27511,4092014873,1 - Restaurant,98.50,A,2945
4/15/2026,WAYBACK BURGERS,6320-116 CAPITAL BLVD,RALEIGH,NC,27616,4092017683,1 - Restaurant,96,A,2178
4/15/2026,YOHO ASIAN BISTRO,8204 TRYON WOODS DR STE 106,CARY,NC,27518,4092019548,1 - Restaurant,95.50,A,1708
4/14/2026,CHICK-FIL-A #06012,2100 TREELIGHT WAY,WENDELL,NC,27591,4092019974,1 - Restaurant,98,A,2647
4/14/2026,CHIPOTLE MEXICAN GRILL STORE # 0826,6602-3 GLENWOOD AVE,RALEIGH,NC,27612,4092014627,1 - Restaurant,95,A,2703
4/14/2026,DUNKIN' #348561,8201 CREEDMOOR RD,RALEIGH,NC,27613,4092018161,1 - Restaurant,96,A,2918
4/14/2026,GOLDEN CORRAL - CAPITAL BLVD #942,3424 CAPITAL BLVD,RALEIGH,NC,27604,4092018329,1 - Restaurant,96.50,A,3006
4/14/2026,GREAT CHINA,7851 ALEXANDER PROMENADE PL #100,RALEIGH,NC,27617,4092015187,1 - Restaurant,97.50,A,2944
4/14/2026,HARRIS TEETER #112 STARBUCKS,270 GRANDE HEIGHTS DR,CARY,NC,27513,4092017287,1 - Restaurant,98,A,2945
4/14/2026,HIBACHI 101,7870 ALEXANDER PROMENADE PL,RALEIGH,NC,27617,4092015618,1 - Restaurant,98,A,2944
4/14/2026,J. ALEXANDER'S,4600 CRABTREE VALLEY AVE,RALEIGH,NC,27612,4092017489,1 - Restaurant,94,A,2703
4/14/2026,MI CANCUN,1451 RICHARDSON RD SUITE 105,APEX,NC,27523,4092019699,1 - Restaurant,97,A,3079
4/14/2026,NORSE BREWING COMPANY,203 BROOKS ST,WAKE FOREST,NC,27587,4092018269,1 - Restaurant,94,A,2293
4/14/2026,POKE BROS,7870 ALEXANDER PROMENADE PL STE 110,RALEIGH,NC,27617,4092018512,1 - Restaurant,98.50,A,2944
4/14/2026,STARBUCKS #9840,1107 WALNUT ST 1107-102 WALNUT ST,CARY,NC,27511,4092014662,1 - Restaurant,97,A,2895
4/14/2026,STARBUCKS COFFEE # 10967,1217 KILDAIRE FARM RD,CARY,NC,27511,4092014707,1 - Restaurant,99,A,2895
4/14/2026,SUBWAY,8109-101 FAYETTEVILLE RD,RALEIGH,NC,27603,4092014702,1 - Restaurant,98.50,A,2091
4/14/2026,SZECHUAN GARDEN MORRISVILLE,10285 CHAPEL HILL RD STE 300,MORRISVILLE,NC,27560,4092017285,1 - Restaurant,93.50,A,2587
4/13/2026,BOJANGLES #36,8680 GLENWOOD AVE,RALEIGH,NC,27612,4092014458,1 - Restaurant,98.50,A,2918
4/13/2026,BONEFISH GRILL,4421 SIX FORKS RD,RALEIGH,NC,27609,4092014336,1 - Restaurant,96.50,A,2802
4/13/2026,C T WOK CHINESE AND THAI CUISINE,130 MORRISVILLE SQUARE WAY,MORRISVILLE,NC,27560,4092015459,1 - Restaurant,96.50,A,2587
4/13/2026,CAPE FEAR SEAFOOD CO,832 SPRING FOREST RD SUITE 100,RALEIGH,NC,27609,4092018111,1 - Restaurant,98,A,2698
4/13/2026,CARIBOU COFFEE #306,109 SW MAYNARD RD,CARY,NC,27511,4092015807,1 - Restaurant,96,A,2895
4/13/2026,CITY BARBEQUE #43,9424 FALLS OF NEUSE RD,RALEIGH,NC,27615,4092017567,1 - Restaurant,98.50,A,2698
4/13/2026,FIREHOUSE SUBS #178,10251 LITTLE BRIER CREEK LN STE 109,RALEIGH,NC,27617,4092018921,1 - Restaurant,96,A,2944
4/13/2026,JERSEY MIKE'S #3091,2345 TIMBER DR,GARNER,NC,27529,4092018650,1 - Restaurant,99,A,2091
4/13/2026,NEOMONDE MEDITERRANEAN,3817 BERYL RD,RALEIGH,NC,27607-5244,4092018907,1 - Restaurant,95.50,A,3060
4/13/2026,NUKKAD RESTAURANT,1710 HIGH HOUSE RD,CARY,NC,27513,4092018216,1 - Restaurant,96,A,3079
4/13/2026,PANERA BREAD #1642,2234 WALNUT ST,CARY,NC,27511,4092016121,1 - Restaurant,98,A,1708
4/13/2026,PEI WEI ASIAN DINER #108,10251 LITTLE BRIER CREEK LN,RALEIGH,NC,27617,4092014455,1 - Restaurant,95,A,2944
4/13/2026,RALEIGH BEER GARDEN,614 GLENWOOD AVE,RALEIGH,NC,27603,4092016984,1 - Restaurant,95,A,2995
4/13/2026,TACO BELL #29283,1108 MORRISVILLE CARPENTER RD,MORRISVILLE,NC,27560,4092016509,1 - Restaurant,98,A,2587
4/13/2026,THE PARKWAY TAVERN,982 HIGH HOUSE RD,CARY,NC,27513,4092018303,1 - Restaurant,98,A,2945
4/13/2026,THE WILLOWS AT RALEIGH FOODSERVICE,2722 SPRING FOREST RD,RALEIGH,NC,27616,4092019572,1 - Restaurant,90,A,2178
4/13/2026,WAFFLE HOUSE #1161,3703 NEW BERN AVE,RALEIGH,NC,27610,4092015606,1 - Restaurant,94.50,A,2790
4/10/2026,BBASAK HAN,2237 AVENT FERRY RD STE 105,RALEIGH,NC,27606,4092019337,1 - Restaurant,97,A,3060
4/10/2026,CROSSROADS STADIUM 20 UNIT #1874,501 CAITBOO AVE,CARY,NC,27518,4092015380,1 - Restaurant,95.50,A,1708
4/10/2026,DUNKIN DONUTS #347837,3511 KILDAIRE FARM RD,CARY,NC,27518,4092017829,1 - Restaurant,96.50,A,1708
4/10/2026,KUNG FU TEA,10251 LITTLE BRIER CREEK LN SUITE 106,RALEIGH,NC,27617,4092019824,1 - Restaurant,98.50,A,2944
4/10/2026,MOE'S SOUTHWEST GRILL - CARY,127 WESTON PKY,CARY,NC,27513,4092018864,1 - Restaurant,97.50,A,2587
4/10/2026,SUPABOWLZ CAFE,150 W HOLLY SPRINGS RD,HOLLY SPRINGS,NC,27540,4092018197,1 - Restaurant,99.50,A,2701
4/10/2026,TASTE OF JAMAICA,600 E CHATHAM ST #B,CARY,NC,27511,4092016654,1 - Restaurant,96.50,A,2945
4/10/2026,VERENA AT BEDFORD FALLS,1580 DUNN RD,RALEIGH,NC,27614-9308,4092018265,1 - Restaurant,98.50,A,2698
4/10/2026,VILLAGE DELI GRILL,909 AVIATION PKY,MORRISVILLE,NC,27560-8487,4092016327,1 - Restaurant,95,A,2587
4/10/2026,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD,RALEIGH,NC,27615,4092015864,1 - Restaurant,99.50,A,2698
4/10/2026,WENDY'S,4023 DAVIS DR,MORRISVILLE,NC,27560,4092018585,1 - Restaurant,98.50,A,3092
4/9/2026,BARKING DOG RESTAURANT,201 PARK AT NORTH HILLS ST SUITE 100,RALEIGH,NC,27609,4092019863,1 - Restaurant,96,A,2802
4/9/2026,COCINAO DONA CLARA,"3110 NEW BERN AVE, STE 114",RALEIGH,NC,27610,4092019964,1 - Restaurant,92,A,1373
4/9/2026,FUEGO LATINO RESTAURANT AND BAR,4000 ATLANTIC AVE SUITE 164,RALEIGH,NC,27604,4092018806,1 - Restaurant,94.50,A,3006
4/9/2026,JUICEKEYS,5011-B FALLS OF NEUSE RD,RALEIGH,NC,27609,4092016950,1 - Restaurant,98.50,A,2802
4/9/2026,LAND OF THOUSAND HILLS,218 SOUTHPORT DR,MORRISVILLE,NC,27560,4092019399,1 - Restaurant,98,A,2587
4/9/2026,LEO'S ITALIAN SOCIAL,1301 MARKET CENTER DR,MORRISVILLE,NC,27560,4092019035,1 - Restaurant,94,A,2587
4/9/2026,LOS TRES VAQUEROS,7909-109 FALLS OF NEUSE RD,RALEIGH,NC,27615-3348,4092012900,1 - Restaurant,99.50,A,2698
4/9/2026,MOE'S SOUTHWEST GRILL,1406 E BROAD ST,FUQUAY-VARINA,NC,27526,4092014571,1 - Restaurant,97,A,2583
4/9/2026,MOE'S SOUTHWEST GRILL #242,7850-115 ALEXANDER PROMENADE PL STE 115,RALEIGH,NC,27617,4092019493,1 - Restaurant,98.50,A,2944
4/9/2026,SUBWAY #30454,7850-100 ALEXANDER PROMENADE PL,RALEIGH,NC,27617,4092014155,1 - Restaurant,97.50,A,2944
4/9/2026,SUSHI TIME,7901 FALLS OF NEUSE RD SUITE 121,RALEIGH,NC,27615-3347,4092019065,1 - Restaurant,98,A,2698
4/9/2026,TORCHY'S TACOS #91,1110 MERCANTILE DR SUITE 120,RALEIGH,NC,27609,4092018615,1 - Restaurant,94,A,3006
4/9/2026,UPTOWN DOGS,3923 NEW BERN AVE,RALEIGH,NC,27601,4092019955,1 - Restaurant,100,A,2790
4/9/2026,WENDY'S #6338,12430 CAPITAL BLVD,WAKE FOREST,NC,27587,4092018591,1 - Restaurant,98,A,2293
4/8/2026,APPLEBEE'S # 1126,7831 TARGET CIR,RALEIGH,NC,27614,4092018971,1 - Restaurant,94,A,2178
4/8/2026,AROMA KOREA,160 NE MAYNARD RD STE 114,CARY,NC,27513,4092017468,1 - Restaurant,97,A,2945
4/8/2026,BAZIL INDIAN CUISINE,6602 GLENWOOD AVE,RALEIGH,NC,27612,4092018887,1 - Restaurant,98,A,2703
4/8/2026,BEIJING CAFE,740 E CHATHAM ST STE D-E,CARY,NC,27511,4092019688,1 - Restaurant,97.50,A,2945
4/8/2026,BEST WESTERN PLUS BREAKFAST,6209 GLENWOOD AVE,RALEIGH,NC,27612,4092016329,1 - Restaurant,97,A,2703
4/8/2026,CALYX LIVING OF APEX,7501 JENKS RD,APEX,NC,27523,4092019943,1 - Restaurant,99.50,A,3079
4/8/2026,CLOOS CONEY ISLAND,2233-102 AVENT FERRY RD,RALEIGH,NC,27606-2138,4092010167,1 - Restaurant,98,A,3060
4/8/2026,DEJA BREW,5001 FALLS OF NEUSE RD,RALEIGH,NC,27609,4092018454,1 - Restaurant,98,A,2802
4/8/2026,FIRST WATCH #6053,631 E. SIX FORKS RD SUITE 100,RALEIGH,NC,27609,4092019366,1 - Restaurant,95,A,3006
4/8/2026,GREEK BASMA,7272 GB ALFORD HWY,HOLLY SPRINGS,NC,27540,4092017246,1 - Restaurant,99,A,2701
4/8/2026,JIMMY JOHN'S #1027,8005 BRIER CREEK PKY STE 120,RALEIGH,NC,27617,4092019436,1 - Restaurant,98,A,2944
4/8/2026,KFC/TACO BELL #118,7108 GB ALFORD HWY,HOLLY SPRINGS,NC,27540,4092015436,1 - Restaurant,98.50,A,2701
4/8/2026,MCDONALD'S #27549,8011 BRIER CREEK PKY,RALEIGH,NC,27617,4092016745,1 - Restaurant,99,A,2944
4/8/2026,MCDONALD'S #33850,601 CORPORATE CENTER DR,RALEIGH,NC,27606,4092019928,1 - Restaurant,99,A,3060
4/8/2026,MECHE,3470 KILDAIRE FARM RD,CARY,NC,27518,4092019651,1 - Restaurant,97.50,A,1708
4/8/2026,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD,RALEIGH,NC,27608,4092016981,1 - Restaurant,94.50,A,2995
4/8/2026,O'MALLEY'S TAVERN,5228 HOLLYRIDGE DR,RALEIGH,NC,27612-3114,4092011949,1 - Restaurant,100,A,2703
4/8/2026,SALSA FRESH #3,3588 DAVIS DR,MORRISVILLE,NC,27519,4092014742,1 - Restaurant,97,A,2587
4/8/2026,TAZIKI'S MEDITERRANEAN CAFE,7901 FALLS OF NEUSE RD SUITE 101,RALEIGH,NC,27615,4092019413,1 - Restaurant,95.50,A,2698
4/8/2026,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST,WAKE FOREST,NC,27587,4092015266,1 - Restaurant,99,A,2917
4/8/2026,UPPER DECK,329 N HARRISON AVE,CARY,NC,27513-4560,4092010775,1 - Restaurant,96,A,2945
4/8/2026,WAKE MED KITCHEN,3000 NEW BERN AVE,RALEIGH,NC,27610-1231,4092010872,1 - Restaurant,99,A,1953
4/7/2026,BABA GHANNOUJ,2468 WALNUT ST,CARY,NC,27518,4092017457,1 - Restaurant,97,A,1708
4/7/2026,BIRYANI MAXX,590 E CHATHAM ST 102,CARY,NC,27511-6955,4092019117,1 - Restaurant,97,A,2945
4/7/2026,BREW COFFEE BAR- CARY THEATER,122 E CHATHAM ST SUITE 112,CARY,NC,27511,4092018927,1 - Restaurant,98.50,A,2895
4/7/2026,BRUEGGERS BAGELS #192,9704 STRICKLAND RD,RALEIGH,NC,27615,4092015086,1 - Restaurant,96.50,A,2918
4/7/2026,BULDAEGI BBQ HOUSE,2470 WALNUT ST,CARY,NC,27518,4092017994,1 - Restaurant,99.50,A,1708
4/7/2026,BURGER KING #17359,851 VILLAGE WALK DR,HOLLY SPRINGS,NC,27540,4092016189,1 - Restaurant,98.50,A,2701
4/7/2026,DICED,7157 O'KELLEY CHAPEL RD,CARY,NC,27619,4092017919,1 - Restaurant,99.50,A,3092
4/7/2026,FRANKO'S PRIME,8460 HONEYCUTT RD STE 112,RALEIGH,NC,27615,4092019926,1 - Restaurant,97.50,A,2698
4/7/2026,HILTON RALEIGH NORTH HILLS - 88 OAKS,3415 WAKE FOREST RD,RALEIGH,NC,27609,4092019225,1 - Restaurant,93.50,A,3006
4/7/2026,JP'S BIRYANI,9825 CHAPEL HILL RD STE F,MORRISVILLE,NC,27560,4092019199,1 - Restaurant,85.50,B,2587
4/7/2026,KPOT KOREAN BBQ HOT POT,3105 CAPITAL BLVD,RALEIGH,NC,27604,4092019154,1 - Restaurant,97,A,3006
4/7/2026,SLICE OF N. Y. PIZZA,1016 SHOPPES AT MIDWAY STE H,KNIGHTDALE,NC,27545,4092016100,1 - Restaurant,98,A,2790
4/7/2026,TACO BELL #47,951 GATEWAY COMMONS CIR,WAKE FOREST,NC,27587,4092018833,1 - Restaurant,98.50,A,2293
4/7/2026,VILLAGE TAVERN,4140 LASSITER MILL RD SUITE 140,RALEIGH,NC,27609,4092019518,1 - Restaurant,96,A,2802
4/7/2026,WELLS FARGO CAFE,1100 CORPORATE CENTER DR,RALEIGH,NC,27607-5066,4092015586,1 - Restaurant,98,A,3060
4/7/2026,WINSTON CLUBHOUSE,17001 SEARSTONE DR,CARY,NC,27513,4092016544,1 - Restaurant,98,A,3079
4/6/2026,ANCHOR BAR,6615 FALLS OF NEUSE RD SUITE 102,RALEIGH,NC,27615,4092019902,1 - Restaurant,97.50,A,2698
4/6/2026,BOJANGLES # 29,12109 CLOVERLEAF DR,WAKE FOREST,NC,27587-6516,4092013475,1 - Restaurant,97,A,2293
4/6/2026,BRIXX WOOD FIRED PIZZA,1111 PARKSIDE MAIN ST.,CARY,NC,27519,4092019602,1 - Restaurant,95,A,3092
4/6/2026,CAPITAL CITY CHOP HOUSE,151 AIRGATE DR,MORRISVILLE,NC,27560-8495,4092013101,1 - Restaurant,97.50,A,2944
4/6/2026,CHICK-FIL-A #3448,7107 O'KELLY CHAPEL RD,CARY,NC,27519,4092017092,1 - Restaurant,99,A,3092
4/6/2026,CHILANGO RESTAURANT,2253 NEW HOPE CHURCH RD,RALEIGH,NC,27604,4092017740,1 - Restaurant,92.50,A,3006
4/6/2026,DAILY PLANET CAFE,11 W JONES ST STE 1509,RALEIGH,NC,27601,4092016155,1 - Restaurant,95.50,A,2995
4/6/2026,DI FARA,111 E CHATHAM ST,CARY,NC,27511,4092018443,1 - Restaurant,97,A,2895
4/6/2026,FOXTAIL COFFEE CO.,1451 RICHARDSON RD SUITE 126,APEX,NC,27523,4092019968,1 - Restaurant,99.50,A,3079
4/6/2026,FRATELLI'S DELICATESSEN,1481 RICHARDSON RD 107,APEX,NC,27523,4092019480,1 - Restaurant,97.50,A,3079
4/6/2026,HARDEE'S #1655,1560 N BROAD ST,FUQUAY-VARINA,NC,27526,4092017059,1 - Restaurant,97.50,A,2701
4/6/2026,JUMBO CHINA RESTUARANT,1518 BROAD ST,FUQUAY-VARINA,NC,27526-8363,4092015783,1 - Restaurant,97.50,A,2701
4/6/2026,KINOKO RAMEN,3524 DAVIS DR,MORRISVILLE,NC,27560,4092019634,1 - Restaurant,93,A,2587
4/6/2026,KOI RAMEN,919 N HARRISON AVE,CARY,NC,27513,4092018451,1 - Restaurant,97.50,A,2945
4/6/2026,LA FARM BAKERY,404 E SIX FORKS RD,RALEIGH,NC,27609,4092019605,1 - Restaurant,93.50,A,3006
4/6/2026,MOE'S SOUTHWEST GRILL #683,280 MEETING ST STE 101,CARY,NC,27518,4092014858,1 - Restaurant,97.50,A,1708
4/6/2026,PF CHANGS RESTAURANT,4325 GLENWOOD AVE SUITE 2089,RALEIGH,NC,27612,4092012937,1 - Restaurant,97.50,A,2703
4/6/2026,PLANET SMOOTHIE/BLIMPIE,5959 TRIANGLE TOWN BLVD SUITE 2104,RALEIGH,NC,27616,4092019857,1 - Restaurant,94,A,2178
4/6/2026,POPEYES #12729,3904 WESTERN BLVD,RALEIGH,NC,27606,4092017776,1 - Restaurant,98.50,A,3060
4/6/2026,SOUTHERN PEAK TAPROOM,1451 RICHARDSON RD STE 130,APEX,NC,27523,4092019864,1 - Restaurant,98,A,3079
4/6/2026,TROPHY BREWING FIVE POINTS,207 BICKETT BLVD,RALEIGH,NC,27608,4092019850,1 - Restaurant,95,A,2995
4/6/2026,TROPICAL SMOOTHIE CAFE,817 BASS PRO LN,CARY,NC,27513,4092018351,1 - Restaurant,96,A,2587
4/2/2026,ALAMO DRAFTHOUSE CINEMA,2116-D NEW BERN AVE,RALEIGH,NC,27610,4092017820,1 - Restaurant,92.50,A,1953
4/2/2026,BEN GONG'S TEA,4141 DAVIS DRIVE,MORRISVILLE,NC,27560,4092019612,1 - Restaurant,96.50,A,3092
4/2/2026,CADENCE ASSISTED LIVING OF GARNER FOODSERVICE,200 MINGLEWOOD DR,GARNER,NC,27529,4092018263,1 - Restaurant,96,A,2091
4/2/2026,KWENCH JUICE CAFE,9660-142 FALLS OF NEUSE RD,RALEIGH,NC,27615,4092018363,1 - Restaurant,98,A,2698
4/2/2026,ORCHID JAPANESE RESTAURANT,7432 CREEDMOOR RD,RALEIGH,NC,27613,4092016372,1 - Restaurant,95.50,A,2918
4/2/2026,POTBELLY SANDWICH SHOP,1108 PARKSIDE MAIN ST,CARY,NC,27519,4092018679,1 - Restaurant,97,A,3092
4/2/2026,SAIGON KITCHEN,321 S BLOUNT STREET,RALEIGH,NC,27601,4092019918,1 - Restaurant,97,A,1060
4/2/2026,SHIJIRI,9924 CHAPEL HILL RD,MORRISVILLE,NC,27560,4092019856,1 - Restaurant,96,A,2587
4/2/2026,TACO BELL #30930,1125 US HIGHWAY 70 W,GARNER,NC,27529,4092016935,1 - Restaurant,97.50,A,2091
4/2/2026,TACO BELL #3279,3821 WESTERN BLVD,RALEIGH,NC,27606-1934,4092011831,1 - Restaurant,100,A,3060
4/2/2026,TAQUERIA EL TORO #1,3609 JUNCTION BLVD,RALEIGH,NC,27603,4092015866,1 - Restaurant,98.50,A,2691
4/2/2026,THAI LOTUS,3450 KILDAIRE FARM RD SUITE 150,CARY,NC,27518,4092017655,1 - Restaurant,98,A,1708
4/2/2026,THE GRAND MARQUISE BALLROOM,205 NEW FIDELITY CT,GARNER,NC,27529,4092018412,1 - Restaurant,99.50,A,2091
4/1/2026,BARNES AND NOBLE CAFE,1311 KILDAIRE FARM RD,CARY,NC,27511,4092019164,1 - Restaurant,98.50,A,2895
4/1/2026,DOHERTY'S IRISH PUB RESTAURANT,1979 HIGH HOUSE RD,CARY,NC,27519,4092016270,1 - Restaurant,96.50,A,3079
4/1/2026,GREEK FIESTA AT CROSSROADS,319 CROSSROADS BLVD,CARY,NC,27518,4092014425,1 - Restaurant,98,A,1708
4/1/2026,LAZEEZ INDIAN RESTAURANT,1318 S MAIN ST STE 132,WAKE FOREST,NC,27587,4092016183,1 - Restaurant,94.50,A,2293
4/1/2026,MAGNOLIA GLEN SENIOR LIVING,5301 CREEDMOOR RD,RALEIGH,NC,27612-6305,4092013664,1 - Restaurant,98,A,2703
3/31/2026,CAPI'S,2700 REGENCY PKY,CARY,NC,27518,4092016014,1 - Restaurant,98,A,1708
3/31/2026,CAROLINA ALE HOUSE,11685 NORTHPARK DR,WAKE FOREST,NC,27587,4092014924,1 - Restaurant,96.50,A,2293
3/31/2026,FIRST WATCH #6047,"6320 CAPITAL BLVD, STE 130",RALEIGH,NC,27161,4092019365,1 - Restaurant,97.50,A,2178
3/31/2026,FIRST WATCH #6052,4035 LAKE BOONE TRL SUITE 103,RALEIGH,NC,27607,4092019373,1 - Restaurant,99,A,2703
3/31/2026,HOOKY ENTERTAINMENT,1140 PARKSIDE MAIN ST,CARY,NC,27519,4092019324,1 - Restaurant,96,A,3092
3/31/2026,JULIANS INTL. RESTAURANT AND DELI,2215 NEW HOPE CHURCH RD,RALEIGH,NC,27601,4092014137,1 - Restaurant,95,A,3006
3/31/2026,LATITUDE,11 SEABOARD AVE,RALEIGH,NC,27604,4092019517,1 - Restaurant,96,A,2995
3/31/2026,MCDONALD'S #5651,8305 CREEDMOOR RD,RALEIGH,NC,27615,4092016744,1 - Restaurant,95.50,A,2918
3/31/2026,N.Y. BAGELS DELI,7909-121 FALLS OF NEUSE RD,RALEIGH,NC,27615,4092014041,1 - Restaurant,97,A,2698
3/31/2026,PANERA BREAD #1938,11665 NORTHPARK DR,WAKE FOREST,NC,27587,4092017516,1 - Restaurant,97.50,A,2293
3/31/2026,POPOVERS CAFE,219 N SALEM ST,APEX,NC,27502,4092019957,1 - Restaurant,99,A,2800
3/31/2026,RED ROBIN #571,1431 BEAVER CREEK COMMONS,APEX,NC,27502,4092014704,1 - Restaurant,98.50,A,3079
3/31/2026,STARBUCKS #68126,1070 DARRINGTON DR,CARY,NC,27513,4092019460,1 - Restaurant,99.50,A,2945
3/31/2026,SUBWAY #41914,841 E GANNON AVE,ZEBULON,NC,27597,4092015079,1 - Restaurant,100,A,2647
3/31/2026,TERRABELLA KNIGHTDALE,2408 HODGE RD,KNIGHTDALE,NC,27545,4092018357,1 - Restaurant,99,A,1953
3/31/2026,THE OAK,4035 LAKE BOONE TRL STE 115,RALEIGH,NC,27607,4092019018,1 - Restaurant,98,A,2703
3/30/2026,BOJANGLES #54,3900 NC 55 HWY,CARY,NC,27519,4092018916,1 - Restaurant,97.50,A,3079
3/30/2026,BURGER KING #6563,12301 CAPITAL BLVD,WAKE FOREST,NC,27587,4092018663,1 - Restaurant,98.50,A,2293
3/30/2026,CHICKEN SALAD CHICK,302 COLONADES WAY,CARY,NC,27518,4092018423,1 - Restaurant,99.50,A,1708
3/30/2026,CHINA PEARL CHINESE RESTAURANT,2841 JONES FRANKLIN RD,RALEIGH,NC,27606,4092015580,1 - Restaurant,93,A,1708
3/30/2026,CHIPOTLE #2950,69 EAGLE WING WAY,GARNER,NC,27529,4092017569,1 - Restaurant,96,A,2691
3/30/2026,CHUBBY'S TACOS,2444 WYCLIFF RD,RALEIGH,NC,27607,4092015356,1 - Restaurant,94,A,2700
3/30/2026,COUNTRY INN SUITES BREAKFAST AREA,201 AIRGATE DR,MORRISVILLE,NC,27560,4092019081,1 - Restaurant,97,A,2944
3/30/2026,DUCK DONUTS,8323 CREEDMOOR ROAD,RALEIGH,NC,27613,4092019726,1 - Restaurant,98,A,2918
3/30/2026,DUNKIN DONUTS #337301,4415 FALLS OF NEUSE RD,RALEIGH,NC,27609,4092019258,1 - Restaurant,97.50,A,2802
3/30/2026,EVEREST NEPALI KITCHEN,212 GRANDE HEIGHTS DR,CARY,NC,27513,4092019411,1 - Restaurant,94.50,A,2945
3/30/2026,FAMOUS TOASTERY OF CARY,"316 COLONADES WAY, STE 201C",CARY,NC,27518,4092019636,1 - Restaurant,98.50,A,1708
3/30/2026,FREDDY'S FROZEN CUSTARD STEAKBURGERS #3213,11708 RETAIL DR,WAKE FOREST,NC,27587,4092017923,1 - Restaurant,93.50,A,2293
3/30/2026,HIBACHI 88,6213 ROCK QUARRY RD STE 116,RALEIGH,NC,27610,4092018069,1 - Restaurant,99,A,1953
3/30/2026,HIBACHI CHINA BUFFET,111 SHANNON OAKS CIR,CARY,NC,27511,4092019060,1 - Restaurant,97,A,2895
3/30/2026,HOME 2 SUITES RALEIGH NORTH FOOD SERVICE,3951 SUMNER BLVD,RALEIGH,NC,27616-2996,4092018691,1 - Restaurant,96.50,A,2178
3/30/2026,INDEPENDENCE VILLAGE OF OLDE RALEIGH,3113 CHARLES B ROOT WYND,RALEIGH,NC,27612-5379,4092013386,1 - Restaurant,94,A,2703
3/30/2026,MEZCALITO,130 BLUESTONE CROSSING RD,ROLESVILLE,NC,27571,4092019886,1 - Restaurant,97,A,2917
3/30/2026,NEPAL HOUSE,941 N HARRISON AVE,CARY,NC,27513,4092019457,1 - Restaurant,98,A,2945
3/30/2026,PALM BERRIES,714 SEABOARD STATION DR B225,RALEIGH,NC,27604,4092019549,1 - Restaurant,99.50,A,2995
3/30/2026,SHEETZ #634,8101 GLENWOOD AVE,RALEIGH,NC,27612,4092017664,1 - Restaurant,98,A,2918
3/30/2026,SUBWAY #33002,7106 KNIGHTDALE BLVD,KNIGHTDALE,NC,27545,4092018895,1 - Restaurant,98.50,A,2647
3/30/2026,SUSHI THAI RESTAURANT,2434 WYCLIFF RD,RALEIGH,NC,27607-2903,4092013229,1 - Restaurant,76.50,C,2482
3/27/2026,"ATRIUM CAFE, THE","500 SAS CAMPUS DR, BLDG R BUILDING R",CARY,NC,27513,4092011426,1 - Restaurant,99.50,A,2945
3/27/2026,BOWLERO CARY,301 NOTTINGHAM DR,CARY,NC,27511-4947,4092011321,1 - Restaurant,96,A,2895
3/27/2026,CAPPOLLA'S PIZZA GRILL,2462 WALNUT ST,CARY,NC,27518,4092016912,1 - Restaurant,95,A,1708
3/27/2026,CHAI FRESH,9589 CHAPEL HILL RD,MORRISVILLE,NC,27560,4092019449,1 - Restaurant,94,A,2587
3/27/2026,DOMINO'S #4464,4112-120 PLEASANT VALLEY RD,RALEIGH,NC,27612,4092017981,1 - Restaurant,98,A,2703
3/27/2026,EL DORADO MEXICAN RESTAURANT,2811 BRENTWOOD RD,RALEIGH,NC,27604-3225,4092010237,1 - Restaurant,93.50,A,3006
3/27/2026,FAULISI CAFFE AND ENOTECA,215 E CHATHAM ST SUITE 101,CARY,NC,27511,4092017538,1 - Restaurant,100,A,2895
3/27/2026,FIREHOUSE SUBS #1530,2222 WALNUT ST,CARY,NC,27518,4092017818,1 - Restaurant,98,A,1708
3/27/2026,HARRIS TEETER #496 STARBUCKS,940 US 64 HWY W,APEX,NC,27523,4092018128,1 - Restaurant,100,A,2800
3/27/2026,HIMALAYAN RANGE,910 NE MAYNARD RD,CARY,NC,27513,4092017214,1 - Restaurant,99,A,2945
3/27/2026,MCDONALD'S AT WENDELL FALLS,5941 TAYLOR RD,WENDELL,NC,27591,4092019234,1 - Restaurant,99.50,A,2647
3/27/2026,RBF YOUR AUTHENTIC CHAMPAGNE BAR,210 E CHATHAM ST 10,CARY,NC,27511,4092019047,1 - Restaurant,100,A,2895
3/26/2026,CHANDELIER EVENT VENUE,1077 DARRINGTON DR,CARY,NC,27513,4092018170,1 - Restaurant,99.50,A,2945
3/26/2026,CHEF'S PALETTE,3460 TEN-TEN RD STE 118,CARY,NC,27518,4092019134,1 - Restaurant,95.50,A,1708
3/26/2026,JERSEY MIKE'S #3130,4121 NEW BERN AVE STE 101,RALEIGH,NC,27610,4092019019,1 - Restaurant,98,A,2790
3/26/2026,JIN JIN CHINA,421 CHAPANOKE ROAD STE. 162,RALEIGH,NC,27603,4092015966,1 - Restaurant,98.50,A,2691
